Aishe Code,Name,State,Website
C-27049,sivaji college of engineering and technology,Tamil Nadu,https://www.sivajicollegeofengineering.com
C-1271,"s j b institute of technology, bangalore",Karnataka,https://www.sjbit.edu.in
C-1320,"s j c institute of technology, chickballapur",Karnataka,https://www.sjcit.ac.in
C-1266,"s j m institute of technology, chitradurga",Karnataka,https://www.sjmit.ac.in
C-15745,skn sinhgad college of engineering korti  tal pandharpur  dist-solapur,Maharashtra,https://www.sknscoe.ac.in
C-16459,s.k.p engineering college,Tamil Nadu,https://www.skpec.edu.in
C-16593,s.k.r engineering college,Tamil Nadu,https://www.skrec.in
C-31019,sku college of engineering & technology,Andhra Pradesh,https://www.skucet.ac.in
C-25256,"slbs engineering college,jodhpur",Rajasthan,https://www.slbsjodhpur.com
C-1324,"smt. kamala & sri venkappa m agadi college of engineering & technology, lakshmeshwar",Karnataka,https://www.agadiengcollege.com
C-18495,smt radhikatai pandav college of engineering,Maharashtra,https://www.srpce.ac.in
C-48,"s.n.patel institute of technology (snpit), bardoli, surat",Gujarat,https://www.snpitrc.ac.in
C-37036,sns college of engineering,Tamil Nadu,https://www.snsce.ac.in
C-61042,"s.n. singh institute of engineering and technology,  jakhaniya, ghazipur ",Uttar Pradesh,https://www.snengeneeringbed.gzp.co.in
C-26814,solamalai college of engineering,Tamil Nadu,https://www.solamalaice.ac.in
C-73816,somayya institute of technology chandrapur    ,Maharashtra,https://www.somayyainstituteoftechnology.com
C-30111,"sophitorium engineering college (sec), khurda",Odisha,https://www.sophitorium.net
C-39845,"sophitorium institute of technology & life skills, jatni, khurda",Odisha,https://www.sophitoriumsital.net
C-48579,s p b patel engineering college (diploma course) - 693,Gujarat,https://www.saffrony.ac.in
C-19528,sphoorthy engineering college,Telangana,https://www.sphoorthyengg.ac.in
C-49305,"s.p.memorial institute of technology,kaushambi",Uttar Pradesh,https://www.spmit.edu.in
C-11604,"sree buddha college of engineering for women, ayathil, elavumthitta p. 0., pathanamthitta, 689 625",Kerala,https://www.sreebuddhacollege.ac.in
C-43606,"sree buddha college of engineering, pattoor p.o., nooranad, alappuzha",Kerala,https://www.sbce.ac.in
C-27175,sree chaitanya college of engineering,Telangana,https://www.scce.ac.in
C-43591,"sree chitra thirunal college of engineering, pappanamcode, thiruvanthapuram",Kerala,https://www.sctce.ac.in
C-16501,sree krishna college of engineering,Tamil Nadu,https://www.skcevellore.ac.in
C-43784,"sree narayana guru college of engineering & technology, p.o. chalakode, payyanur kannur",Kerala,https://www.sngcet.ac.in
C-11685,sree narayana gurukulam college of engineering,Kerala,https://www.sngce.ac.in
C-51630,"sree narayana institute of technology ,theppupara,adoor",Kerala,https://www.snit.edu.in
C-43626,"sree narayana institute of technology, vadakkevila, kollam.",Kerala,https://www.snit.ac.in
C-26872,"sree rama engineering college, tirupati",Andhra Pradesh,https://www.sreerama.ac.in
C-36956,sree sakthi engineering college,Tamil Nadu,https://www.sreesakthi.edu.in
C-16491,sree sastha institute of engineering and technology,Tamil Nadu,https://www.sasthainstitutions.in
C-27095,sree sowdambika college of engineering,Tamil Nadu,https://www.sowdambikaengg.edu.in
C-44972,sree venkateswara college of engineering,Andhra Pradesh,https://www.svcn.ac.in
C-26929,"sree vidyanikethan  engineering college,  tirupathi,",Andhra Pradesh,https://www.vidyanikethan.edu
C-44949,"sreyas institute of engineering & technology, tattiannnaram",Telangana,https://www.sreyas.ac.in
C-37091,srg engineering college,Tamil Nadu,https://WWW.SRGEC.ORG
C-26980,sri annamacharya institute of technology & science,Andhra Pradesh,https://www.satsrjpt.com
C-35942,"sri aurobindo institute of technology, indore - ujjain, highway, near mr-10, gram bhavarasla, indore-453111",Madhya Pradesh,https://www.sait.ac.in
C-16460,sri balaji chockalingam engineering college,Tamil Nadu,https://www.sbcecarni.edu.in
C-25266,"sri balaji college of engineering & technology,jaipur",Rajasthan,https://www.sbss.ac.in
C-61183,"sri basaveshwara institute of technology, tiptur",Karnataka,https://www.sbesinstitutions.com
C-25017,sri bharathi engineering college for women,Tamil Nadu,https://www.sbec.edu.in
C-19567,sri chaitanya institute of technology and research (scit),Telangana,https://scitr.edu.in/
C-17954,"sri chundi ranganayakulu engineering college, ganapavaram, chilakaluripet, pin-522 619(cc-90)",Andhra Pradesh,https://www.crenggcollege.com
C-36266,"sri dadaji institute of technology & science, rehmapur, khandwa dist. east nimar-450001",Madhya Pradesh,https://www.sdits.org
C-19689,sridevi women's engineering college,Telangana,https://www.swec.ac.in
C-37057,sri eshwar college of engineering,Tamil Nadu,https://www.sece.ac.in
C-6544,sri ganesh college of engineering & technology,Puducherry,https://www.sgcet.org
C-18634,"sri govindrao wanjari college of engineering and technology, godhani",Maharashtra,https://www.gwcet.ac.in
C-74990,sri harshini college of engineering and technology for women,Andhra Pradesh,https://sriharshinicet.com/
C-19647,sri indu college of engineering & technology,Telangana,https://sriindu.ac.in/
C-19692,sri indu institute of engineering and technology,Telangana,https://siiet.ac.in/
C-50601,sri jayaram institute of engineering and technology,Tamil Nadu,https://sjiet.org
C-19640,sri kavita engineering college,Telangana,https://www.skec.ac.in
C-1421,"sri krishana institute of technology,  bangalore",Karnataka,https://www.skit.org.in
C-16603,sri krishna college of engineering,Tamil Nadu,https://www.srikrishna.edu.co.in
C-36995,sri krishna college of engineering and technology,Tamil Nadu,https://www.skcet.ac.in
C-16597,sri krishna engineering college,Tamil Nadu,https://www.skec.edu.in
C-16499,sri krishna institute of technology,Tamil Nadu,https://www.srikrishnait.edu.in
C-6553,sri manakula vinayagar engineering college,Puducherry,https://www.smvec.ac.in
C-17917,"sri mittapalli college of engineering, nh-5, tummalapalem,pin-522 233  (cc-u9)",Andhra Pradesh,https://www.smce.ac.in
C-16531,sri muthukumaran institute of technology,Tamil Nadu,https://www.smit.edu.in
C-16564,sri nandhanam college of engineering and technology,Tamil Nadu,https://www.nandhanam.edu.in
C-18062,srinivasa institute of engineering & technology,Andhra Pradesh,https://www.sriniet.edu.in
C-26984,srinivasa ramanujan institute of technology,Andhra Pradesh,https://www.srit.ac.in
C-1281,"srinivas institute of technology, magalore",Karnataka,https://www.sitmng.ac.in
C-30133,"srinix college of engineering (sce), balasore",Odisha,https://www.srinix.org
C-61162,s r institute of technology,Madhya Pradesh,https://saragroup.ind.in
C-72928,sr international institute of technology,Telangana,https://-
C-53647,"sri parashuram institute of technology and research, khandwa",Madhya Pradesh,https://www.spitr.in
C-26804,"sri raaja raajan college of engineering and technology, karaikudi",Tamil Nadu,https://www.sriraajaraajan.in
C-48280,sri ramakrishna college of engineering,Tamil Nadu,https://www.sriramakrishna.ac.in
C-37089,sri ramakrishna engineering college,Tamil Nadu,https://www.srec.ac.in
C-37032,sri ramakrishna institute of technology,Tamil Nadu,https://www.sritcbe.ac.in
C-16583,sri ramanujar engineering college,Tamil Nadu,https://sriramanujar.ac.in
C-16548,sri ram engineering college,Tamil Nadu,https://www.sriramec.edu.in
C-49274,"sri rammurti smarak  college of engineering  technology & research,bareilly",Uttar Pradesh,https://www.srms.ac.in/cetr
C-16606,sri rangapoopathy college of engineering,Tamil Nadu,https://www.srpce.in
C-1391,"sri sairam college of engineering, bangalore",Karnataka,https://www.sairamce.edu.in
C-16547,sri sairam engineering college,Tamil Nadu,https://www.sairam.edu.in
C-16476,sri sai ram institute of technology,Tamil Nadu,https://www.sairamit.edu.in
C-36972,sri sai ranganathan engineering college,Tamil Nadu,https://www.reccbe.ac.in
C-18071,"sri sarathi institute of engineering & technology, nuzvid",Andhra Pradesh,https://www.ssiet.edu.in
C-51525,sri satya sai college of engineering,Madhya Pradesh,https://www.rkdf.ac.in
C-37080,sri shakthi institute of engineering and technology,Tamil Nadu,https://www.siet.ac.in
C-45303,"sri shanmugha college of engineering and technology, salem",Tamil Nadu,https://www.shanmugha.edu.in
C-36483,"sri siddhartha institute of technology, tumkur.",Karnataka,https://www.ssit.edu.in
C-18111,"sri sivani college of engineering, chilakapalem junction, etcherla mandal,  pin-532402 (cc-w6)",Andhra Pradesh,https://www.srisivani.com
C-16604,sri sivasubramaniya nadar college of engineering,Tamil Nadu,https://www.ssn.edu.in
C-18129,"sri vasavi engineering college, pedatadepalli, tadepalligudem, pin-534101  (cc-a8)",Andhra Pradesh,https://www.srivasaviengg.ac.in
C-18025,"sri vasavi institute of engineering & technology, nandamuru, pedana mandal,  pin-521369(cc-mq)",Andhra Pradesh,https://www.sviet.edu.in
C-26949,"sri venkatesa perumal college of engineering & technology, puttur",Andhra Pradesh,https://www.svpcet.org
C-52225,sri venkateshwaraa college of engineering  and technology,Puducherry,https://www.svcet.ac.in
C-1381,"sri venkateshwara college of engineering, bangalore",Karnataka,https://www.svcengg.edu.in
C-16572,sri venkateswara college of engineering,Tamil Nadu,https://www.svce.ac.in
C-56050,sri venkateswara college of engineering,Andhra Pradesh,https://www.svck.edu.in
C-16504,sri venkateswara college of engineering and technology,Tamil Nadu,https://www.sriventech.ac.in
C-18138,"sri venkateswara college of engineering and technology, nh-5, etcherla, pin-532402 (cc-mt)",Andhra Pradesh,https://www.svcet.net
C-19853,sri venkateswara engineering college,Telangana,https://www.sves-srpt.ac.in
C-26972,"sri venkateswara institute of technology, hampapuram,anantapur",Andhra Pradesh,https://WWW.SVITATP.AC.IN
C-27059,sri vidya college of engineering and technology,Tamil Nadu,https://www.srividyaengg.ac.in
C-76617,sri vignesh college of engineering and technology,Tamil Nadu,https://-
C-19560,sri visweswaraiah institute of technology & science,Telangana,https://www.svitsmbnr.ac.in
C-18002,"srk institute of technology, enikepadu, vijayawada-521108(cc-x4)",Andhra Pradesh,https://www.srkit.in
C-24163,srkr engineering college,Andhra Pradesh,http://www.srkrec.ac.in
C-26793,srm madurai college for engineering and technology,Tamil Nadu,https://www.srmmcet.edu.in
C-25028,srm trp engineering college,Tamil Nadu,https://trp.srmtrichy.edu.in/
C-16624,srm valliammai engineering college,Tamil Nadu,https://www.srmvalliammai.ac.in
C-50736,s s agrawal institute of engineering and technology 123,Gujarat,https://www.ssagrawal.org
C-25183,"s.s. college of engineering,udaipur",Rajasthan,https://www.ssengineeringcollege.org
C-22180,"ssd women's institute of technology, bathinda",Punjab,https://www.ssdwitbt.org
C-46041,"ssld varshney girls engineering college, aligarh - kanpur g.t. road, aligarh",Uttar Pradesh,http://www.ssldv.ac.in
C-37002,ssm college of engineering,Tamil Nadu,https://www.ssmce.ac.in
C-46528,ssm college of engineering,Jammu and Kashmir,https://www.ssmengg.edu.in
C-69188,ssm college of engineering (mca standalone),Tamil Nadu,https://www.ssmsomca.org
C-45320,"ssm institute of engineering and technology, dindigul",Tamil Nadu,https://www.ssmiet.ac.in
C-46102,"stallian college for engineering and technology,saharanpur",Uttar Pradesh,https://-
C-64991,st aloysisus institute of technology,Madhya Pradesh,https://www.saiteducation.in/new/
C-36084,"st. aloysius institute of technology,  mandla road, jabalpur - 482001",Madhya Pradesh,https://www.saitjbp.in
C-25820,stanley college of engineering & technology for women,Telangana,https://www.stanley.edu.in
C-25062,st.anne's college of engineering and technology,Tamil Nadu,https://www.stannescet.ac.in
C-17908,"st. ann's college of engineering and technology., nayunipalli(v), vetapalem(m), chirala-523187,(cc-f0)",Andhra Pradesh,https://www.sacet.ac.in
C-25016,star lion college of engineering and technology,Tamil Nadu,https://www.starlionengineering.ac.in
C-73800,state institute of engineering and technology panchkula    ,Haryana,https://-
C-60622,stella marys college of engineering,Tamil Nadu,https://www.stellamaryscoe.edu.in
C-33882,st. francis institute of technology (engineering college),Maharashtra,https://www.sfit.ac.in
C-1411,"s t j institute of technology, ranebennur",Karnataka,http://www.stjit.ac.in
C-26860,"st.johns college of engineering & technology, yemmiganur",Andhra Pradesh,https://www.sjcet.ac.in
C-16549,st. joseph college of engineering,Tamil Nadu,https://www.stjoseph.ac.in
C-1277,st joseph engineering college,Karnataka,https://www.sjec.ac.in
C-16537,st. joseph's college of engineering,Tamil Nadu,https://WWW.stjosephs.ac.in
C-25022,st.joseph's college of engineering and technology,Tamil Nadu,https://www.sjcettnj.edu.in
C-50442,st. joseph's institute of technology,Tamil Nadu,https://www.stjosephstechnology.ac.in
C-19780,st. martin's engineering college,Telangana,https://www.smec.ac.in
C-19935,st. mary's engineering college,Telangana,https://www.smecd.com
C-17910,"st. mary's women's engineering college, budumpadu, guntur rural, guntur (mandalam)  pin-522013  (cc-nd)",Andhra Pradesh,https://www.stmaryswomens.com
C-26808,"st. michael college of engineering and technology, kalayarkoil, sivagangai dist",Tamil Nadu,https://www.smcet.edu.in
C-27071,st. mother theresa engineering college,Tamil Nadu,https://www.mtec.ac.in
C-16511,st peter's college of engineering and technology,Tamil Nadu,https://www.spcet.ac.in
C-19826,st. peter's engineering college,Telangana,https://www.spechyd.ac.in
C-43667,"st.thomas college of engineering and technology, kozhuvalloor p.o., chengannur",Kerala,https://www.stthomascollege.ac.in
C-50884,"st thomas college of engineering and technology, mattannur",Kerala,https://www.stthomaskannur.ac.in
C-44838,st. thomas college of engineering & technology 122,West Bengal,https://www.stcet.ac.in
C-67048,study world college of engineering   ,Tamil Nadu,https://studyworldindia.com/
C-18657,"st. vincent palloti college of engineering and technology, warha road",Maharashtra,https://www.stvincentngp.edu.in
C-27077,st.xavier' catholic college of engineering,Tamil Nadu,https://www.sxcce.edu.in
C-30174,"subas institute of technology (sit), barang, bhubaneswar",Odisha,https://www.subasedu.in
C-71066,subhash institute of technology giridih,Jharkhand,http://www.sitgiridih.org
C-24990,sudharsan engineering college,Tamil Nadu,https://www.sec.ac.in
C-48263,suguna college of engineering,Tamil Nadu,https://www.sugunace.com
